# z, u, v, w, u_mag
1.327500000000000000e+03 5.492691332308162977e+00 3.718041009012210907e+00 -1.131352046272706064e-04 6.632758628919745547e+00
1.335000000000000000e+03 5.492557028916499995e+00 3.718114162265464984e+00 1.220518480673031650e-04 6.632688418313929191e+00
1.342500000000000000e+03 5.492481451976788165e+00 3.718140651682106501e+00 -1.329099650801409760e-04 6.632640682538527344e+00
1.350000000000000000e+03 5.492405972344164056e+00 3.718137801593451197e+00 1.437565256028455730e-04 6.632576580586609261e+00
1.357500000000000000e+03 5.492385871199296332e+00 3.718089491070572628e+00 -1.551880074677343087e-04 6.632532852978747506e+00
1.365000000000000000e+03 5.492324147882915675e+00 3.718036658518573567e+00 1.673871766842900709e-04 6.632452123274183542e+00
1.372500000000000000e+03 5.492283545039038373e+00 3.717958727978572853e+00 -1.799135690515320750e-04 6.632374814078855429e+00
1.380000000000000000e+03 5.492167125088943003e+00 3.717904999889411588e+00 1.931827242583036613e-04 6.632248288132011282e+00
1.387500000000000000e+03 5.492072386496207770e+00 3.717846929701391634e+00 -2.069715483815381171e-04 6.632137282508666409e+00
1.395000000000000000e+03 5.491904888054057743e+00 3.717825889527920591e+00 2.213350351061600793e-04 6.631986783254722795e+00
1.402500000000000000e+03 5.491792467237180730e+00 3.717809843273619297e+00 -2.363892953571907613e-04 6.631884693646683537e+00
1.410000000000000000e+03 5.491624949120793353e+00 3.717821988652526333e+00 2.519523819301095575e-04 6.631752783736301282e+00
1.417500000000000000e+03 5.491545071950546308e+00 3.717836918417165126e+00 -2.682749883238852288e-04 6.631695009662419871e+00
1.425000000000000000e+03 5.491408677316788278e+00 3.717856647624317112e+00 2.851203677576125378e-04 6.631593126458231069e+00
1.432500000000000000e+03 5.491373703312388166e+00 3.717873178182385718e+00 -3.027385663221456870e-04 6.631573433969456310e+00
1.440000000000000000e+03 5.491254536846168932e+00 3.717868624064503802e+00 3.209235716518955015e-04 6.631472204362230727e+00
1.447500000000000000e+03 5.491241615431116330e+00 3.717860594223263426e+00 -3.398755504916174132e-04 6.631457003753856938e+00
1.455000000000000000e+03 5.491106711119025263e+00 3.717812487687583989e+00 3.594407500441235853e-04 6.631318325619710130e+00
1.462500000000000000e+03 5.491095173522857920e+00 3.717768727251773875e+00 -3.797631485720974714e-04 6.631284238986996371e+00
1.470000000000000000e+03 5.490927123456283532e+00 3.717676039930271514e+00 4.007418449370280899e-04 6.631093120562668197e+00
1.477500000000000000e+03 5.490913377415049368e+00 3.717598831161337714e+00 -4.224647904602463026e-04 6.631038453078384798e+00
1.485000000000000000e+03 5.490716356591825331e+00 3.717469954919567776e+00 4.448840155901093271e-04 6.630803056357238212e+00
1.492500000000000000e+03 5.490706956474771694e+00 3.717369294906665900e+00 -4.680393871849271412e-04 6.630738840857494765e+00
1.500000000000000000e+03 5.490495129155324783e+00 3.717217329253314606e+00 4.919215511798983621e-04 6.630478239023660514e+00
