# z, uu, uv, uw, vv, vw, ww, tke
3.525000000000000000e+02 1.335437905006545967e-01 -6.663445265894608893e-03 -2.877550942724285341e-02 1.645655364810494070e-01 -3.598275503304422529e-02 2.868719590204377168e-01 2.924906430010708602e-01
3.600000000000000000e+02 1.338692607507221966e-01 -7.677511489134232828e-03 -2.868497566115718253e-02 1.639351784094358888e-01 -3.591834248944639901e-02 2.865355707580022893e-01 2.921700049590801873e-01
3.675000000000000000e+02 1.344712954994081444e-01 -8.526971854802507800e-03 -2.860411864495602044e-02 1.637602243980725292e-01 -3.581691800194102687e-02 2.860103807127485354e-01 2.921209503051145906e-01
3.750000000000000000e+02 1.351885647361163456e-01 -9.672504015866140170e-03 -2.848092702350479496e-02 1.637892530048388473e-01 -3.576762460428999785e-02 2.851837196448358536e-01 2.920807686928955649e-01
3.825000000000000000e+02 1.361957764255105896e-01 -1.048061453538630394e-02 -2.844964077473133637e-02 1.639543698476230715e-01 -3.567172962822606763e-02 2.844498944515890249e-01 2.923000203623613569e-01
3.900000000000000000e+02 1.369379846416099999e-01 -1.097499111918662056e-02 -2.834688646890681438e-02 1.640697876340087014e-01 -3.559288445992537381e-02 2.833368567115872039e-01 2.921723144936029248e-01
3.975000000000000000e+02 1.376689761591038119e-01 -1.148678174443470978e-02 -2.830133591276105115e-02 1.645193437858836760e-01 -3.548556830104118015e-02 2.821116126111283262e-01 2.921499662780578932e-01
4.050000000000000000e+02 1.381594983200176430e-01 -1.224900071044283771e-02 -2.817927744769721174e-02 1.644296038945582961e-01 -3.538560188612840246e-02 2.805973275167553127e-01 2.915932148656655842e-01
4.125000000000000000e+02 1.380657577035814543e-01 -1.242634598690286508e-02 -2.807409279675011221e-02 1.642295038883914704e-01 -3.526142800486535556e-02 2.790464719593546694e-01 2.906708667756637832e-01
4.200000000000000000e+02 1.375064993374625621e-01 -1.248040106388531058e-02 -2.794672608665564606e-02 1.637085426331168214e-01 -3.514672550756751945e-02 2.775833606726130776e-01 2.893992013215962444e-01
4.275000000000000000e+02 1.366944946720827503e-01 -1.221393559612751756e-02 -2.780561174559943380e-02 1.641657441554349450e-01 -3.493902049244368424e-02 2.761359702746089551e-01 2.884981045510632836e-01
4.350000000000000000e+02 1.357545846169480319e-01 -1.202553211261996394e-02 -2.763139864003728852e-02 1.646632638428628392e-01 -3.475819752912460286e-02 2.746257189761746598e-01 2.875217837179927516e-01
4.425000000000000000e+02 1.348862787188461754e-01 -1.210721721899538951e-02 -2.737934546957109666e-02 1.643861452706556481e-01 -3.460046862215077762e-02 2.728918997142109615e-01 2.860821618518564202e-01
4.500000000000000000e+02 1.341342995285913497e-01 -1.198834270764476823e-02 -2.720886104142576298e-02 1.641588344310360992e-01 -3.439174114323925030e-02 2.709227801459259122e-01 2.846079570527766389e-01
4.575000000000000000e+02 1.336146473985880545e-01 -1.216009008014896399e-02 -2.693189465927383827e-02 1.640422110012752788e-01 -3.420141712487296398e-02 2.687407214143643919e-01 2.831987899071138903e-01
4.650000000000000000e+02 1.322235095859655984e-01 -1.251075195772740657e-02 -2.679834394088954214e-02 1.641299441770020240e-01 -3.399532336197916976e-02 2.664807160519348517e-01 2.814170849074512093e-01
4.725000000000000000e+02 1.305024299550896216e-01 -1.268029594485457941e-02 -2.652210955263098122e-02 1.647789599707721320e-01 -3.380281896137637271e-02 2.640939670615519153e-01 2.796876784937067928e-01
4.800000000000000000e+02 1.283433709062416772e-01 -1.261718521998856680e-02 -2.634419850116988260e-02 1.642642734141473160e-01 -3.355958029932543107e-02 2.616499919981414291e-01 2.771288181592652111e-01
4.875000000000000000e+02 1.263355443938700695e-01 -1.268612117732226263e-02 -2.603850491828453226e-02 1.638006978402404279e-01 -3.338761704375670797e-02 2.591866601300044093e-01 2.746614511820574256e-01
4.950000000000000000e+02 1.247617656744983428e-01 -1.228357673061452986e-02 -2.584965534179526139e-02 1.630722851585585664e-01 -3.313886575014699659e-02 2.565223671588306997e-01 2.721782089959438045e-01
5.025000000000000000e+02 1.232610771744947487e-01 -1.199765474489410642e-02 -2.562216480184962425e-02 1.627877478071882433e-01 -3.290785857005801979e-02 2.536998269793546146e-01 2.698743259805188033e-01
5.100000000000000000e+02 1.216234450271159451e-01 -1.164334679733545173e-02 -2.546066790941551791e-02 1.626345859522576875e-01 -3.267253160538785561e-02 2.507611001997371303e-01 2.675095655895554092e-01
5.175000000000000000e+02 1.198877324098603786e-01 -1.123189786970660645e-02 -2.523800281436473780e-02 1.625380802738210784e-01 -3.243127666771277590e-02 2.478474169366318147e-01 2.651366148101566012e-01
5.250000000000000000e+02 1.182940755368128011e-01 -1.088783343045320734e-02 -2.507775090755104061e-02 1.621388854132228274e-01 -3.221278907913496803e-02 2.448650842489851209e-01 2.626490225995103955e-01
5.325000000000000000e+02 1.170043570826850565e-01 -9.990350358301215358e-03 -2.485251246637293007e-02 1.610812826621490501e-01 -3.194124308460268707e-02 2.417479908312124837e-01 2.599168152880232951e-01
5.400000000000000000e+02 1.158081864267452993e-01 -9.146376693698065469e-03 -2.467259744560127907e-02 1.597142447650981567e-01 -3.167251627129272218e-02 2.385213762194427489e-01 2.570219037056430955e-01
5.475000000000000000e+02 1.144858334611908030e-01 -8.550099293978454668e-03 -2.438908892172211504e-02 1.581822220042921889e-01 -3.141199905343380894e-02 2.352646410034308355e-01 2.539663482344569068e-01
5.550000000000000000e+02 1.134094931573428333e-01 -7.733301904393727159e-03 -2.423577656916689124e-02 1.558849877233115522e-01 -3.114906111339304715e-02 2.319606031226087994e-01 2.506275420016316202e-01
5.625000000000000000e+02 1.123550580638051077e-01 -6.842160825479284662e-03 -2.400839545305327033e-02 1.542968096445897219e-01 -3.090856981775056203e-02 2.288001674675395891e-01 2.477260175879671955e-01
5.700000000000000000e+02 1.115342599877452573e-01 -5.891853176316384083e-03 -2.378656107806957284e-02 1.529560788004059035e-01 -3.065272144016229980e-02 2.255178635930341347e-01 2.450041011905926269e-01
5.775000000000000000e+02 1.111472560155571249e-01 -5.108218090882573476e-03 -2.368782702653725661e-02 1.517769998872101622e-01 -3.041994777004038142e-02 2.224518387752734694e-01 2.426880473390203852e-01
5.850000000000000000e+02 1.105602277055455773e-01 -4.643446997562641725e-03 -2.349730320586735505e-02 1.500930850392476756e-01 -3.018993527581420241e-02 2.193046787855178203e-01 2.399789957651555228e-01
5.925000000000000000e+02 1.093140843790557926e-01 -4.263957100559018221e-03 -2.334976799444046097e-02 1.482542467184211898e-01 -2.991388285190774848e-02 2.163526871147768427e-01 2.369605091061269264e-01
6.000000000000000000e+02 1.086744093293657426e-01 -3.601637659118152399e-03 -2.317675249507120810e-02 1.464833655283558356e-01 -2.969265028495721506e-02 2.134096090584216565e-01 2.342836919580716104e-01
6.075000000000000000e+02 1.077852037315355782e-01 -3.072670688786533454e-03 -2.300267433042387302e-02 1.451243434240637453e-01 -2.941756293841405606e-02 2.105261775446640171e-01 2.317178623501316703e-01
6.150000000000000000e+02 1.068888044664187686e-01 -2.298956520792549280e-03 -2.284729605302475777e-02 1.435712149623521172e-01 -2.910988685677890625e-02 2.075982660810604674e-01 2.290291427549156766e-01
6.225000000000000000e+02 1.063561599258816825e-01 -1.975066414004427243e-03 -2.269606724937052109e-02 1.423734043711057107e-01 -2.882273069119708001e-02 2.047981329641822834e-01 2.267638486305848522e-01
6.300000000000000000e+02 1.055568770767883330e-01 -1.406443329515599545e-03 -2.253638070199773247e-02 1.407239281115552354e-01 -2.848743732236625956e-02 2.018560939587293324e-01 2.240684495735364434e-01
6.375000000000000000e+02 1.054848724408898319e-01 -1.030818828794221155e-03 -2.232527910255902373e-02 1.388802082375586444e-01 -2.819043843876550479e-02 1.990144808378324082e-01 2.216897807581404423e-01
6.450000000000000000e+02 1.055426157222076472e-01 -8.203050663598637987e-04 -2.217280150714553630e-02 1.370036082310286951e-01 -2.780735802551394589e-02 1.961342712860397186e-01 2.193402476196380235e-01
