# z, uu, uv, uw, vv, vw, ww, tke
2.925000000000000000e+02 1.023164163624740441e-01 1.697037691264985122e-03 -1.886928324245352312e-02 1.017148426417054524e-01 -1.762050237147760531e-02 2.095247175776579207e-01 2.067779882909187017e-01
3.000000000000000000e+02 1.002825709742714566e-01 1.706765523572831636e-03 -1.838796527415250542e-02 1.013633510524122872e-01 -1.763127797866852545e-02 2.097363258923019558e-01 2.056911239594928498e-01
3.075000000000000000e+02 9.871078714059737524e-02 1.547162404593769225e-03 -1.797605412676762590e-02 1.013181271926012900e-01 -1.764389152798917157e-02 2.100555109121342301e-01 2.050422126226664477e-01
3.150000000000000000e+02 9.740988100626006563e-02 1.543720804662801396e-03 -1.747776965678700042e-02 1.008272228172732848e-01 -1.763541185009708662e-02 2.101537092898350112e-01 2.041954065566841670e-01
3.225000000000000000e+02 9.597871486731468504e-02 1.335065150416047102e-03 -1.699472692308236221e-02 1.005016100557480224e-01 -1.769224512421751355e-02 2.102695543902392827e-01 2.033749396566509882e-01
3.300000000000000000e+02 9.423988980279786321e-02 1.204352501793166594e-03 -1.653661772432988078e-02 1.002309596340238973e-01 -1.773260983964571394e-02 2.104419210304101784e-01 2.024563852336159764e-01
3.375000000000000000e+02 9.287561804012621491e-02 9.499506584195160355e-04 -1.602682897653242081e-02 9.971022828238954028e-02 -1.780167941030728548e-02 2.107142297754738269e-01 2.016500380489947841e-01
3.450000000000000000e+02 9.175251263491812637e-02 9.184602200709272597e-04 -1.552046930227275745e-02 9.883695950151728804e-02 -1.779415184589406770e-02 2.111861423859540399e-01 2.008878072611947063e-01
3.525000000000000000e+02 9.080329950732948796e-02 7.949923613882345580e-04 -1.499179844222626665e-02 9.831350970150423696e-02 -1.781162883084748405e-02 2.118925637097610337e-01 2.005046864592973654e-01
3.600000000000000000e+02 9.007162042800864743e-02 5.092277879667103354e-04 -1.443089554482170078e-02 9.787377266514306340e-02 -1.782135501269077257e-02 2.126351340459574635e-01 2.002902635695545941e-01
3.675000000000000000e+02 8.970090822641940687e-02 -4.991199698077526350e-05 -1.391133047251714994e-02 9.781670535512015929e-02 -1.790619045466874948e-02 2.133566004721897114e-01 2.004371070268646249e-01
3.750000000000000000e+02 8.874640565962774175e-02 -3.292852394621755821e-04 -1.344044568841249766e-02 9.778051856973854483e-02 -1.793218050557039700e-02 2.138736743091941284e-01 2.002002992692802075e-01
3.825000000000000000e+02 8.785360930355591569e-02 -6.286822263284737398e-04 -1.294757348590228757e-02 9.748751859685343690e-02 -1.798525339120171304e-02 2.141582955188318371e-01 1.997497117096205810e-01
3.900000000000000000e+02 8.723899991676091481e-02 -1.153321428955910192e-03 -1.247730420780123438e-02 9.749447730307421456e-02 -1.801003408575265960e-02 2.142075762205267464e-01 1.994705267201809518e-01
3.975000000000000000e+02 8.642652853756996323e-02 -1.403437080664188437e-03 -1.195036713998960665e-02 9.757187333198127921e-02 -1.804827143264652392e-02 2.143388782518621527e-01 1.991686400607066976e-01
4.050000000000000000e+02 8.605843434823540195e-02 -1.731569591791657856e-03 -1.151706376304792445e-02 9.742344892537332934e-02 -1.803600712946128171e-02 2.143854027155850384e-01 1.989336429945968709e-01
4.125000000000000000e+02 8.550534566948199411e-02 -2.036993581008671693e-03 -1.103522291957716173e-02 9.695989093418312665e-02 -1.806711594601404999e-02 2.145205763458473414e-01 1.984929064747562311e-01
4.200000000000000000e+02 8.501012853540501624e-02 -2.126005788231738382e-03 -1.062239699022140584e-02 9.651086889477400454e-02 -1.803669503951692982e-02 2.145941395795835371e-01 1.980575685048812651e-01
4.275000000000000000e+02 8.440470232828314878e-02 -1.963528849042005947e-03 -1.015216609410769973e-02 9.605176240184414016e-02 -1.803819170478542996e-02 2.144509609663728944e-01 1.974537128482500847e-01
4.350000000000000000e+02 8.377980977521819195e-02 -1.787698153505222314e-03 -9.691589980987364711e-03 9.525178387988569861e-02 -1.799048889534856852e-02 2.142763079181573549e-01 1.966539507866306158e-01
4.425000000000000000e+02 8.331736803972440708e-02 -1.817253519805939188e-03 -9.219199831956233909e-03 9.442338533116627353e-02 -1.794341047474428893e-02 2.139967055308472088e-01 1.958687294508689447e-01
4.500000000000000000e+02 8.285082480521753501e-02 -1.773274272816286953e-03 -8.831688401282568671e-03 9.372323574587444750e-02 -1.789775452829302227e-02 2.137284209108891997e-01 1.951512407309906050e-01
4.575000000000000000e+02 8.258412109561844017e-02 -1.781003999845255171e-03 -8.423678195632730917e-03 9.334542160626452256e-02 -1.781501332366873872e-02 2.134603508542687322e-01 1.946949467780758614e-01
4.650000000000000000e+02 8.283073738320934076e-02 -1.791375221280185363e-03 -8.058485112441275688e-03 9.290768734743265478e-02 -1.780752130483018170e-02 2.131406453940137835e-01 1.944395350623278895e-01
4.725000000000000000e+02 8.335416258812895773e-02 -1.687759947679975123e-03 -7.641835570392321517e-03 9.213034718370156917e-02 -1.770153465561976128e-02 2.127763669425482562e-01 1.941304383571894054e-01
4.800000000000000000e+02 8.386010625614671865e-02 -1.173032462972621462e-03 -7.317258273366148390e-03 9.185746615954933081e-02 -1.767620113796315381e-02 2.123256326895550383e-01 1.940216025526255439e-01
4.875000000000000000e+02 8.400191014012740875e-02 -5.880417162825999407e-04 -6.932593916142340724e-03 9.124970760840107886e-02 -1.756888460836314794e-02 2.118890848070606736e-01 1.935703512777945945e-01
4.950000000000000000e+02 8.408583948121259311e-02 1.272243844840463873e-05 -6.617178430452159629e-03 9.056442905140833777e-02 -1.748031639274701121e-02 2.113202954806296940e-01 1.929852820066253194e-01
5.025000000000000000e+02 8.412865390663783194e-02 2.941069523065342815e-04 -6.264304093020080406e-03 9.001495445805539342e-02 -1.736047318389320748e-02 2.108569068811667335e-01 1.925002576229299933e-01
5.100000000000000000e+02 8.441477136893474342e-02 5.618116473338220221e-04 -5.941276608659300587e-03 8.994137927626426332e-02 -1.724437774694244016e-02 2.104122672795501747e-01 1.923842089623745699e-01
5.175000000000000000e+02 8.471559790310284610e-02 8.543353527455414473e-04 -5.649811908043939762e-03 8.971131529342518673e-02 -1.708569131904194224e-02 2.098980423122236427e-01 1.921624777543758378e-01
5.250000000000000000e+02 8.478496595766639443e-02 1.075713731992978660e-03 -5.388153534064544885e-03 8.942873536239995258e-02 -1.698934042952260706e-02 2.093493239606873113e-01 1.917815126403768500e-01
5.325000000000000000e+02 8.495299803079030265e-02 1.377803875704657803e-03 -5.161106987415130069e-03 8.909874635785403063e-02 -1.684033179720213075e-02 2.086533126366916790e-01 1.913525285126680131e-01
5.400000000000000000e+02 8.498591705470841251e-02 1.506222890923053200e-03 -4.910910225825336831e-03 8.866643112487987421e-02 -1.667573192806125204e-02 2.078555043420290127e-01 1.907539262608086705e-01
5.475000000000000000e+02 8.484037548818429419e-02 1.392199540030579713e-03 -4.690889246200235715e-03 8.868355909332023557e-02 -1.646967147282813598e-02 2.070374581937323433e-01 1.902806963876184365e-01
5.550000000000000000e+02 8.468415490179731497e-02 1.425044026129087919e-03 -4.529167301950703765e-03 8.867319994741146294e-02 -1.631741942419334332e-02 2.061548220784065188e-01 1.897560884638076484e-01
5.625000000000000000e+02 8.473601209217417052e-02 1.618290288928536571e-03 -4.360826370229347985e-03 8.858284028049356884e-02 -1.616632564537978656e-02 2.053604432158325499e-01 1.893396477942501654e-01
5.700000000000000000e+02 8.452293416195177933e-02 1.744740080940140707e-03 -4.229372902234728240e-03 8.858315722689276417e-02 -1.602882481797873737e-02 2.045510828873620401e-01 1.888285871381032988e-01
5.775000000000000000e+02 8.424297026604736505e-02 2.032834872401088726e-03 -4.096920859552791346e-03 8.803585686548119627e-02 -1.587359715794528503e-02 2.035657676605368560e-01 1.879222973960327225e-01
5.850000000000000000e+02 8.437393743155885417e-02 2.560696132569248006e-03 -4.003558645592278364e-03 8.726373875578476158e-02 -1.572314949284309496e-02 2.025821436741964965e-01 1.871099099307700353e-01
