# z, uu, uv, uw, vv, vw, ww
9.570000000000000000e+02 8.787454000025231304e-02 2.111418405901483754e-03 -7.065729674644648066e-03 8.730636676093042614e-02 8.209865661423401510e-04 7.679407506414484552e-02
9.630000000000000000e+02 8.797703584683966294e-02 1.913844484592568595e-03 -6.777416633427259078e-03 8.760345465275498622e-02 8.980458989762491124e-04 7.313792790059332749e-02
9.690000000000000000e+02 8.811959474270419923e-02 1.633732905670688121e-03 -6.466770247902961337e-03 8.799322337181215981e-02 9.688157389350009023e-04 6.932110672518894401e-02
9.750000000000000000e+02 8.810107464616311057e-02 1.199919613725635879e-03 -6.196886115514842024e-03 8.849839505820136787e-02 1.028914328332463128e-03 6.531220642018162326e-02
9.810000000000000000e+02 8.787837172030238397e-02 6.537561680263997803e-04 -5.904485814440159526e-03 8.894076480348551972e-02 1.082345027852178645e-03 6.113973614576571902e-02
9.870000000000000000e+02 8.762284972917183667e-02 7.397645142964928851e-05 -5.624201744791653378e-03 8.949111044913748980e-02 1.119846307748142153e-03 5.682178002724994070e-02
9.930000000000000000e+02 8.737030332682338418e-02 -4.108494246547569114e-04 -5.331901336635545829e-03 8.995787933590099206e-02 1.147843532803546462e-03 5.237862444281882884e-02
9.990000000000000000e+02 8.708610595537322197e-02 -7.949533893916899433e-04 -5.035708376030290090e-03 9.032015517944691485e-02 1.154076630506085900e-03 4.782721151020765532e-02
1.005000000000000000e+03 8.671514628352465504e-02 -1.159758176746288061e-03 -4.728417247872014964e-03 9.043665631015955497e-02 1.144323912526146484e-03 4.319562660551841404e-02
1.011000000000000000e+03 8.624592488452305361e-02 -1.464821374307128093e-03 -4.411830374529026114e-03 9.027760270322778002e-02 1.115711491895321700e-03 3.851367583529356764e-02
1.017000000000000000e+03 8.554737022764161147e-02 -1.600422104671792717e-03 -4.082883634416329191e-03 8.980431979780344187e-02 1.075680515373122733e-03 3.380693427125070621e-02
1.023000000000000000e+03 8.457044918401472600e-02 -1.670714061227119521e-03 -3.736818878336121107e-03 8.909932217192527426e-02 1.017668058496986119e-03 2.910905585615631078e-02
1.029000000000000000e+03 8.304270684967933469e-02 -1.653904140217079795e-03 -3.381555177522222681e-03 8.786460153878095092e-02 9.454709300977743106e-04 2.448078766947955898e-02
1.035000000000000000e+03 8.062632491293578174e-02 -1.665087866049139729e-03 -3.011917492047368368e-03 8.559576800241339156e-02 8.620334743509919760e-04 2.001434226892172610e-02
1.041000000000000000e+03 7.707819518752843935e-02 -1.790625646199415491e-03 -2.650179381375674000e-03 8.195978374754084306e-02 7.716201970131167463e-04 1.582471683415321781e-02
1.047000000000000000e+03 7.226728602460691375e-02 -1.945015452162906317e-03 -2.278134762764131606e-03 7.670986664485621165e-02 6.691845698095960681e-04 1.204508432785462817e-02
1.053000000000000000e+03 6.646320530369821677e-02 -2.206950101149546262e-03 -1.919430850556730914e-03 6.945675421900253388e-02 5.622453086809393787e-04 8.796858476894866760e-03
1.059000000000000000e+03 5.926104249174549143e-02 -2.122837675454667707e-03 -1.550166528166804303e-03 6.026455521077112021e-02 4.452417829478390234e-04 6.153628741799529317e-03
1.065000000000000000e+03 5.133863283591165450e-02 -8.508162960613976271e-04 -1.206460582619840521e-03 5.015065438628454886e-02 3.381707599320349930e-04 4.117067121597092934e-03
1.071000000000000000e+03 4.437874007189977765e-02 2.779766301618199521e-04 -8.682441379932118045e-04 4.091982100040864045e-02 2.160745983518472821e-04 2.690623625283412781e-03
1.077000000000000000e+03 4.060542243973549320e-02 1.048253513948375714e-04 -5.757734227753629136e-04 3.233635735168879227e-02 1.528153208312961746e-04 1.894528675074544149e-03
1.083000000000000000e+03 3.758606524444817187e-02 3.490524090247236282e-04 -4.267467415178629914e-04 2.556666716548291335e-02 1.158757915671276655e-04 1.623667434664588472e-03
1.089000000000000000e+03 2.777249356677846670e-02 9.550521602716111579e-04 -3.666983887521687939e-04 2.180600531891191407e-02 1.067224474667900742e-04 1.624188284189554202e-03
1.095000000000000000e+03 1.783763238137437909e-02 1.307921825654759056e-03 -3.258572479971683002e-04 1.914344723536861789e-02 1.143741782974556703e-04 1.682527710444917373e-03
1.101000000000000000e+03 1.386783396730006425e-02 7.785565257279747353e-04 -2.997139371190274599e-04 1.627545501176053469e-02 1.089536661231873155e-04 1.736617002713795096e-03
1.107000000000000000e+03 1.509705465632920664e-02 2.238198526261302548e-04 -2.751743899360956655e-04 1.407417945252142054e-02 1.059727638506682043e-04 1.808251065497626722e-03
1.113000000000000000e+03 1.939285139884993139e-02 2.314845082390414640e-04 -2.438854005572118841e-04 1.463927705671731229e-02 9.531045424768374587e-05 1.909471610116844457e-03
1.119000000000000000e+03 2.374035968120991394e-02 8.671522152383337153e-04 -2.070636332574254804e-04 1.732588365166926395e-02 7.964040114983996583e-05 2.074517095519537706e-03
1.125000000000000000e+03 2.449088064960693381e-02 1.300621596529395610e-03 -1.737028284497661973e-04 1.968300097715137281e-02 5.603999353010060769e-05 2.351094883412462293e-03
1.131000000000000000e+03 2.051269875245667965e-02 1.268391131043475123e-03 -1.406152103945540412e-04 1.890748836651742412e-02 3.314738475959698536e-05 2.731985408758652936e-03
1.137000000000000000e+03 1.388746629544942296e-02 8.038476191288984347e-04 -1.054313655562050988e-04 1.422560600143888722e-02 1.436149345203234482e-05 3.115352401435321234e-03
1.143000000000000000e+03 7.484131167890522435e-03 3.172809036836389041e-04 -7.082741052166644305e-05 8.180281862897277254e-03 1.189557991428010857e-05 3.339202655735588974e-03
1.149000000000000000e+03 3.246754700562052513e-03 6.137284848969385093e-05 -4.700736398815779645e-05 3.707562813343388049e-03 9.993021996437800452e-06 3.279332282032013015e-03
1.155000000000000000e+03 1.456468956809514039e-03 1.567577352883488270e-05 -3.273249504933217302e-05 1.699320137561346035e-03 8.861916979357597498e-06 2.950302109251374139e-03
1.161000000000000000e+03 1.069624316666240678e-03 3.373311469160508713e-05 -2.595011339609726802e-05 1.103149553235169798e-03 9.795257432400017881e-06 2.491671531056071504e-03
1.167000000000000000e+03 9.978022645124129484e-04 4.164621683035860046e-05 -2.484504969474776766e-05 9.140579525561161453e-04 8.520664443961368297e-06 2.048566097359050871e-03
1.173000000000000000e+03 8.908982086933764843e-04 3.664583164595059056e-05 -2.640406607914172433e-05 7.850808055113042087e-04 7.113009341461906783e-06 1.689328700149967657e-03
1.179000000000000000e+03 7.750570021762293602e-04 3.014683571631501102e-05 -2.655762112974479559e-05 6.765715232308759956e-04 6.173836161838275755e-06 1.416295491005940257e-03
1.185000000000000000e+03 6.779540723789921576e-04 2.661506234568174000e-05 -2.648623533762976514e-05 5.902390409208176222e-04 5.238794356212446868e-06 1.209684049299099892e-03
1.191000000000000000e+03 6.045080496091814748e-04 2.482516904053778996e-05 -2.688106350811212534e-05 5.228652449788573657e-04 4.576966566126066057e-06 1.051267616618366436e-03
1.197000000000000000e+03 5.485779937338750977e-04 2.394007403596670649e-05 -2.707990335764646139e-05 4.699194697367181216e-04 3.932746724479530057e-06 9.281305356626551751e-04
1.203000000000000000e+03 5.048097636074567237e-04 2.337168417649715114e-05 -2.731967683637278997e-05 4.272301107786437052e-04 3.388632382710364593e-06 8.312783021595679476e-04
1.209000000000000000e+03 4.699850964948585653e-04 2.320414007742350367e-05 -2.745439579108631834e-05 3.920212457739468684e-04 2.922488550756109195e-06 7.543131121080278844e-04
1.215000000000000000e+03 4.419625897358694672e-04 2.338429271679242995e-05 -2.756198143363003286e-05 3.627137856847059021e-04 2.479772541050268211e-06 6.926274854187916639e-04
1.221000000000000000e+03 4.191687282092542181e-04 2.380961953150091800e-05 -2.763279825401999227e-05 3.378917033034006465e-04 2.043328699153988485e-06 6.428608800936559198e-04
1.227000000000000000e+03 4.003095820867718551e-04 2.432912053006272392e-05 -2.770040700597421393e-05 3.168498194182321217e-04 1.630130211216531132e-06 6.025755601224659294e-04
1.233000000000000000e+03 3.844264153999378585e-04 2.487206346806958407e-05 -2.778134736676894875e-05 2.985720830385283514e-04 1.227006517926666212e-06 5.700006321421957709e-04
1.239000000000000000e+03 3.705893981681401676e-04 2.526220251630896920e-05 -2.787892633479183862e-05 2.822535543978368249e-04 8.512431499496968666e-07 5.437198818042968075e-04
1.245000000000000000e+03 3.587307115148605143e-04 2.621207620329871920e-05 -2.806037963062433263e-05 2.670185824246703926e-04 4.328135807571450023e-07 5.222543246084656405e-04
1.251000000000000000e+03 3.492761312341332962e-04 2.730450483481726865e-05 -2.820869080104495606e-05 2.521568357907149195e-04 9.253563305074591035e-08 5.038815897285193503e-04
1.257000000000000000e+03 3.421139622297248361e-04 2.733738447235458047e-05 -2.851306316861404301e-05 2.402174899229823446e-04 -9.916968081264731176e-08 4.875923133494511666e-04
1.263000000000000000e+03 3.355563963732391733e-04 2.724639380370790122e-05 -2.884292678770380422e-05 2.320149851020330460e-04 -3.046429344100670288e-07 4.735967007270074081e-04
1.269000000000000000e+03 3.293420477443842302e-04 2.762436814935061968e-05 -2.909428266269040666e-05 2.249811248440441666e-04 -5.969463452245788594e-07 4.620528029913933900e-04
1.275000000000000000e+03 3.237996981178151786e-04 2.776210832885392976e-05 -2.931235993275761999e-05 2.180392504748671968e-04 -8.377071722446097878e-07 4.524677846173294580e-04
1.281000000000000000e+03 3.189619956528208077e-04 2.752582402726738202e-05 -2.955877751167077647e-05 2.119531817096665142e-04 -9.609655464887053448e-07 4.443101221541707370e-04
1.287000000000000000e+03 3.145556125402316984e-04 2.725501926694899723e-05 -2.976849693406961148e-05 2.071617405018266636e-04 -1.029623994233143132e-06 4.372724818518164197e-04
1.293000000000000000e+03 3.104775215653495868e-04 2.695668944192596445e-05 -2.993144826787141915e-05 2.033379744602292186e-04 -1.021191625894484864e-06 4.311635738855693610e-04
1.299000000000000000e+03 3.066838861049057366e-04 2.659112006169807465e-05 -3.003137645157732957e-05 2.003803083495189080e-04 -9.225501881997191518e-07 4.258396043374564478e-04
1.305000000000000000e+03 3.030879262921999597e-04 2.617215434931673379e-05 -3.008365169600221644e-05 1.982234890032190779e-04 -7.359176187442182648e-07 4.211873656524645830e-04
1.311000000000000000e+03 2.996359730236887757e-04 2.571875318668854159e-05 -3.008644432635260681e-05 1.967987448320674239e-04 -4.944977182424160333e-07 4.171300974923844310e-04
1.317000000000000000e+03 2.962843006006287642e-04 2.526259436632145606e-05 -3.004887913038376001e-05 1.960046385547291694e-04 -1.974889174052421803e-07 4.136291431192244726e-04
1.323000000000000000e+03 2.930671669014995023e-04 2.490979234162628514e-05 -2.998015481407105876e-05 1.958406409462661903e-04 1.119744542161816941e-07 4.107202270797173324e-04
1.329000000000000000e+03 2.895061630242084746e-04 2.462903491997874418e-05 -2.989067051419231919e-05 1.958581220617128498e-04 4.321958279960643929e-07 4.085043705875378338e-04
1.335000000000000000e+03 2.852611380399181244e-04 2.438642297686176741e-05 -2.977948823315833678e-05 1.956444381939001097e-04 7.560755277911135310e-07 4.070290958102878672e-04
1.341000000000000000e+03 2.810060993346001558e-04 2.375835707400278352e-05 -2.966669681346476131e-05 1.964929592955254366e-04 1.112412025408015804e-06 4.060343004335793772e-04
1.347000000000000000e+03 2.763341788165990477e-04 2.250771451854582806e-05 -2.938749406628380403e-05 1.988509775306701610e-04 1.592363498743538580e-06 4.049123588918240846e-04
1.353000000000000000e+03 2.716630868199369862e-04 2.209678484323445290e-05 -2.923824995089089400e-05 2.014968758945496628e-04 2.000583533693625370e-06 4.035439220854763012e-04
1.359000000000000000e+03 2.677628505968551059e-04 2.233444737619310477e-05 -2.910860697542893649e-05 2.038543330779032340e-04 2.200937673058839292e-06 4.025914002395313451e-04
1.365000000000000000e+03 2.635560029731542973e-04 2.219140473940459733e-05 -2.886727039473618991e-05 2.058503434113761750e-04 2.414322206867660096e-06 4.025138410857004496e-04
1.371000000000000000e+03 2.586373782259490791e-04 2.170822470417178314e-05 -2.860270559537417663e-05 2.078327622599209260e-04 2.706929171939593654e-06 4.032451217338328588e-04
1.377000000000000000e+03 2.531521719925629104e-04 2.129256612046189891e-05 -2.834865741048938221e-05 2.100592738240873627e-04 2.971800626225096058e-06 4.046459744838364785e-04
1.383000000000000000e+03 2.472725927292911997e-04 2.084887630608321993e-05 -2.808181388949636056e-05 2.124681249267232352e-04 3.195714652327660674e-06 4.066603033362786073e-04
1.389000000000000000e+03 2.410758014660999127e-04 2.033247689036314458e-05 -2.779813595017315730e-05 2.148932796475874394e-04 3.401163075806343742e-06 4.092666994587602610e-04
1.395000000000000000e+03 2.346468206243805716e-04 1.975079104144085933e-05 -2.750188575561193319e-05 2.173824595116406928e-04 3.582785067577006005e-06 4.124487587962859963e-04
1.401000000000000000e+03 2.279259347915867453e-04 1.910482603556083674e-05 -2.718163123069091284e-05 2.199057986191828046e-04 3.743493171422856351e-06 4.161822986978694111e-04
1.407000000000000000e+03 2.211116915433493499e-04 1.836341448328351753e-05 -2.685160837037113362e-05 2.224372228796559728e-04 3.864902235251408484e-06 4.204393599868474509e-04
1.413000000000000000e+03 2.142213478314831335e-04 1.755731913698469314e-05 -2.650170186595803172e-05 2.249106662023801946e-04 3.958930038203890386e-06 4.251983436933600715e-04
1.419000000000000000e+03 2.075926300462622195e-04 1.671617323012827787e-05 -2.614810588232194404e-05 2.274042502888101377e-04 4.030743364426153685e-06 4.304794473069381219e-04
1.425000000000000000e+03 2.007179030982899129e-04 1.595382171842223305e-05 -2.578334388987922314e-05 2.298478026911534916e-04 4.076960477566970592e-06 4.363289503375864442e-04
1.431000000000000000e+03 1.929856380376090302e-04 1.506064120775413242e-05 -2.541146154945026482e-05 2.318655566133100935e-04 4.072519089973453116e-06 4.427197207148362819e-04
1.437000000000000000e+03 1.842741902772547860e-04 1.353405247411444084e-05 -2.493316994768019618e-05 2.338799586415060900e-04 4.123890408392890682e-06 4.493498448698497912e-04
1.443000000000000000e+03 1.748459581295224146e-04 1.144414765036742944e-05 -2.421803182000128904e-05 2.370213666972265858e-04 4.304570335164105760e-06 4.556118705874449880e-04
1.449000000000000000e+03 1.665765443558830819e-04 1.000814211036627528e-05 -2.373013485477122142e-05 2.409999203179319035e-04 4.446698744227231647e-06 4.613027932966700761e-04
1.455000000000000000e+03 1.601328351017782068e-04 9.076474624690068958e-06 -2.337937961458966547e-05 2.441922374963562494e-04 4.529662259603234431e-06 4.669196162119702777e-04
1.461000000000000000e+03 1.542570358434535414e-04 7.879826718474589243e-06 -2.288855575545136546e-05 2.466916907155385303e-04 4.626289581745375730e-06 4.728210960939943663e-04
1.467000000000000000e+03 1.482841631867417263e-04 6.518518247532905856e-06 -2.232445788562442750e-05 2.493401712377075747e-04 4.840636083066451004e-06 4.788923112600537236e-04
1.473000000000000000e+03 1.421652621172184519e-04 5.155507292989255500e-06 -2.178367784981996338e-05 2.518864951158238216e-04 5.074108419971037288e-06 4.849272004743287751e-04
1.479000000000000000e+03 1.363178209253424638e-04 3.723792782566571552e-06 -2.125891463475585092e-05 2.542919552938370043e-04 5.356312163601056315e-06 4.908123197088581045e-04
1.485000000000000000e+03 1.308693282891157644e-04 2.257747748993607751e-06 -2.073518336758871546e-05 2.567107502140893649e-04 5.671628807226269643e-06 4.964980938553201651e-04
1.491000000000000000e+03 1.259460738551552983e-04 7.714339867174814548e-07 -2.022576240542814071e-05 2.590316435420584630e-04 6.020020571070905277e-06 5.019553592755140710e-04
1.497000000000000000e+03 1.215281960427988761e-04 -7.665200755669110700e-07 -1.973403816231072855e-05 2.612038897573014731e-04 6.387734935877837040e-06 5.071687994220592643e-04
1.503000000000000000e+03 1.177076296750155147e-04 -2.349290202393429367e-06 -1.927134454909003978e-05 2.632398403949601294e-04 6.778175122431691113e-06 5.121416121214718113e-04
1.509000000000000000e+03 1.144135931437107600e-04 -3.945818309218028622e-06 -1.882026442297324249e-05 2.649910279504204724e-04 7.160788819400398725e-06 5.169003206073169952e-04
1.515000000000000000e+03 1.117512613844378109e-04 -5.402289327426351351e-06 -1.840094294311464581e-05 2.665291098236774914e-04 7.543973727319937249e-06 5.215262456907618100e-04
1.521000000000000000e+03 1.092981244079370868e-04 -6.651643784788607565e-06 -1.800902655999037227e-05 2.674599233585588857e-04 7.897569459921594564e-06 5.261273075885818150e-04
1.527000000000000000e+03 1.066359241272762335e-04 -7.980099576634728579e-06 -1.768807736639912230e-05 2.674708887040911243e-04 8.256566491207423505e-06 5.307228129482779956e-04
1.533000000000000000e+03 1.045934287528101851e-04 -9.792609870018991825e-06 -1.740591660893928646e-05 2.668568356938134066e-04 8.681677465084030034e-06 5.350464416813268884e-04
1.539000000000000000e+03 1.033585533946394211e-04 -1.188600547312506701e-05 -1.684277934090629215e-05 2.670052626165338888e-04 9.300251332249511113e-06 5.385870521916524606e-04
1.545000000000000000e+03 1.023147292536962178e-04 -1.345752390336756603e-05 -1.637244784317041726e-05 2.678139615031647309e-04 9.836121541284625775e-06 5.412777720235938724e-04
1.551000000000000000e+03 1.018421357758795041e-04 -1.458338821974880564e-05 -1.610640563263530410e-05 2.680847911687007337e-04 1.018579262492349830e-05 5.436474285952044329e-04
1.557000000000000000e+03 1.018632300719391582e-04 -1.559237792270746071e-05 -1.579702091976175355e-05 2.673227847756357110e-04 1.057066934585178262e-05 5.460721231393472286e-04
1.563000000000000000e+03 1.019261205472681443e-04 -1.652378894278517667e-05 -1.543013237710912823e-05 2.658375771034382213e-04 1.098304397726520717e-05 5.485447987482104616e-04
1.569000000000000000e+03 1.020453588700905213e-04 -1.741572631132228186e-05 -1.505004419848567126e-05 2.639095418884736515e-04 1.139710048248915174e-05 5.509513172021258303e-04
1.575000000000000000e+03 1.023433628545517633e-04 -1.820832604594714731e-05 -1.467313107677601329e-05 2.615604664686822399e-04 1.182542041838434507e-05 5.532174994873341424e-04
1.581000000000000000e+03 1.028021419294917961e-04 -1.882612374990699834e-05 -1.429151351086190893e-05 2.587196115984011831e-04 1.225511715844116734e-05 5.553240657329906087e-04
1.587000000000000000e+03 1.033490564808580792e-04 -1.925741857552868132e-05 -1.390105357159815435e-05 2.553772632655659141e-04 1.267063617439520229e-05 5.572694647124269533e-04
1.593000000000000000e+03 1.039500974677188384e-04 -1.949719963391390886e-05 -1.350545303021687325e-05 2.514979999893468023e-04 1.306810537739208371e-05 5.590525114342427071e-04
1.599000000000000000e+03 1.046273050514797629e-04 -1.953918758694063402e-05 -1.310912843656006052e-05 2.471394021150817447e-04 1.344543712803244819e-05 5.606776859587198243e-04
1.605000000000000000e+03 1.052172498764245164e-04 -1.937338235604839929e-05 -1.269911488772758817e-05 2.422534767319569433e-04 1.378794983318908611e-05 5.621668034682721776e-04
1.611000000000000000e+03 1.056169367195834371e-04 -1.907198199169435451e-05 -1.229763688233649354e-05 2.371332593962637405e-04 1.408462590197192504e-05 5.635882631659071013e-04
1.617000000000000000e+03 1.057403050541049156e-04 -1.862486893448689438e-05 -1.189225418263595199e-05 2.315464647172426151e-04 1.431040401042451276e-05 5.650151566367625717e-04
1.623000000000000000e+03 1.062350715059263311e-04 -1.801144687940250196e-05 -1.153525542480632496e-05 2.250186375637847861e-04 1.453341327720702188e-05 5.664055437436058818e-04
1.629000000000000000e+03 1.068595669172445683e-04 -1.692625239783056499e-05 -1.120284883225610022e-05 2.171764199840933154e-04 1.468839166077269614e-05 5.674239338221070484e-04
1.635000000000000000e+03 1.065199949705438088e-04 -1.508762364426221004e-05 -1.058589979056205891e-05 2.082113954730139584e-04 1.489228533105530782e-05 5.675188184457258343e-04
1.641000000000000000e+03 1.065529505707496288e-04 -1.354787065514250766e-05 -1.007951592600457840e-05 2.000602715383150592e-04 1.507747173650258110e-05 5.666077447427239839e-04
1.647000000000000000e+03 1.078206089267921895e-04 -1.243234734000246714e-05 -9.754897425053539109e-06 1.931548739348641879e-04 1.520988316495316636e-05 5.651843351845447670e-04
1.653000000000000000e+03 1.087946337251433142e-04 -1.107532463215149276e-05 -9.365149288726950342e-06 1.862778867368970910e-04 1.519566745113567248e-05 5.635705503099384603e-04
1.659000000000000000e+03 1.089558777411218807e-04 -9.495000110189224954e-06 -9.018553697282382571e-06 1.787178226008548680e-04 1.510525079148896918e-05 5.617085278988397231e-04
1.665000000000000000e+03 1.093198150778482749e-04 -7.751740282905272443e-06 -8.651259326585059760e-06 1.707170217230868155e-04 1.501335121467597418e-05 5.594285866590489745e-04
1.671000000000000000e+03 1.100267231434294893e-04 -5.915247648816271857e-06 -8.291714282467443271e-06 1.626483982305159651e-04 1.491162269539529624e-05 5.565983304201790102e-04
1.677000000000000000e+03 1.109949187466729526e-04 -4.020356570620381629e-06 -7.964637916612632513e-06 1.546847797750398250e-04 1.477212236476699237e-05 5.531505010260459295e-04
1.683000000000000000e+03 1.122573564810746459e-04 -2.091008160326805564e-06 -7.659149565228339946e-06 1.468738473663758800e-04 1.459578316671448182e-05 5.490443184164939608e-04
1.689000000000000000e+03 1.138322988914761889e-04 -1.488130953893562679e-07 -7.372749544580339423e-06 1.392817639826258297e-04 1.439335525044301284e-05 5.442456185749825273e-04
1.695000000000000000e+03 1.157049197779890448e-04 1.789072813376964925e-06 -7.110707242036675857e-06 1.320685873739258073e-04 1.416058354596182997e-05 5.387315434570220897e-04
1.701000000000000000e+03 1.178299114896286470e-04 3.688468198518808072e-06 -6.879161666296333412e-06 1.252228742502578822e-04 1.390053610665670173e-05 5.325035893160031493e-04
1.707000000000000000e+03 1.201044500711398086e-04 5.539055367594265212e-06 -6.655498147892705184e-06 1.190391465339301957e-04 1.362433050530573755e-05 5.256249784285899193e-04
1.713000000000000000e+03 1.228466423099830018e-04 7.341206684558719249e-06 -6.400574052460225684e-06 1.131231800881939039e-04 1.335255763955943396e-05 5.181837942338557348e-04
1.719000000000000000e+03 1.262923393788440004e-04 9.210330522296445552e-06 -6.212439494034930288e-06 1.078211971876734399e-04 1.309612914097479611e-05 5.101788377544639111e-04
1.725000000000000000e+03 1.311761462478162584e-04 1.154561001206263083e-05 -6.110652544791922031e-06 1.038943957589089258e-04 1.268581732991308820e-05 5.012680815210211879e-04
1.731000000000000000e+03 1.379240327489844760e-04 1.390194442547032981e-05 -5.714334483084479162e-06 1.011655416312633160e-04 1.217106178019440686e-05 4.908219319097862189e-04
1.737000000000000000e+03 1.447408758690926398e-04 1.567454177703745394e-05 -5.458398007913520994e-06 9.933729646082062879e-05 1.193066661190420691e-05 4.788014439763129608e-04
1.743000000000000000e+03 1.505713295945271322e-04 1.720409271062652251e-05 -5.311186564400203623e-06 9.859107777767596079e-05 1.165536944658755261e-05 4.658773462263906141e-04
1.749000000000000000e+03 1.561728267313084340e-04 1.853219049125437047e-05 -5.071761307211208318e-06 9.939041488971981091e-05 1.125372329342152005e-05 4.524865052830770885e-04
1.755000000000000000e+03 1.621830666007922526e-04 1.962740588853905058e-05 -4.833613772715275451e-06 1.015644608536661473e-04 1.081603429812773085e-05 4.386225165736592851e-04
1.761000000000000000e+03 1.691409860044227730e-04 2.067081747759116390e-05 -4.578335222438106549e-06 1.053451671032508348e-04 1.040739090537780890e-05 4.241802633820767492e-04
1.767000000000000000e+03 1.765572855300593237e-04 2.156207325858406222e-05 -4.309308776357570769e-06 1.107964760277688264e-04 9.992428598562192721e-06 4.091181241919072823e-04
1.773000000000000000e+03 1.842269179106953772e-04 2.228252990639504046e-05 -4.033463080503899387e-06 1.178767734722299302e-04 9.564590901629341037e-06 3.934687678140892804e-04
1.779000000000000000e+03 1.920476787161557461e-04 2.280414967714023352e-05 -3.753031660015935201e-06 1.265761288618441713e-04 9.124462029151462046e-06 3.772827302993920833e-04
1.785000000000000000e+03 1.999794308258344032e-04 2.316082843180015109e-05 -3.470645788006646601e-06 1.368594516940667785e-04 8.676487685303845932e-06 3.606088900537883762e-04
1.791000000000000000e+03 2.079713001120619563e-04 2.336462590902671770e-05 -3.194362935041899944e-06 1.486252398025574982e-04 8.221867386236618723e-06 3.434927734929379235e-04
1.797000000000000000e+03 2.158811554806765534e-04 2.340188137654684164e-05 -2.937075308076097876e-06 1.616248039583362880e-04 7.758002863001520419e-06 3.259859658117322291e-04
1.803000000000000000e+03 2.232874066099490987e-04 2.323314579872810430e-05 -2.684888808135218189e-06 1.752525414920942280e-04 7.296887890709149831e-06 3.081827908474849367e-04
1.809000000000000000e+03 2.301588810727877004e-04 2.289727220696179268e-05 -2.466686464579470968e-06 1.891177513987657302e-04 6.858180645783678935e-06 2.902146321315205867e-04
1.815000000000000000e+03 2.370485086541745370e-04 2.259424491017981079e-05 -2.257102169481256686e-06 2.030511628221683639e-04 6.424009288960946650e-06 2.721780943418730539e-04
1.821000000000000000e+03 2.473016512360419364e-04 2.242038613998753740e-05 -2.037839746684987677e-06 2.226747256508438192e-04 5.842617053571774874e-06 2.537763775212167525e-04
1.827000000000000000e+03 2.615398868617949710e-04 2.189807517412271768e-05 -1.759349540259978089e-06 2.497724124762024924e-04 5.248902520031227226e-06 2.343471628710321292e-04
1.833000000000000000e+03 2.731918543359983156e-04 2.115299689336914735e-05 -1.579075982880514848e-06 2.729943727081108836e-04 4.823589181474609822e-06 2.139314612610374174e-04
1.839000000000000000e+03 2.815017654934318537e-04 2.040086329655898631e-05 -1.428679956439742136e-06 2.900430491648298961e-04 4.429837974731545329e-06 1.933088736520674651e-04
1.845000000000000000e+03 2.907691751098950839e-04 1.965728876514720208e-05 -1.283512923412590012e-06 3.077207349742735955e-04 3.979810436215211326e-06 1.728838417200334132e-04
1.851000000000000000e+03 3.013294261435054398e-04 1.888004756584043894e-05 -1.142624452343940534e-06 3.267266763930101801e-04 3.541478978842240088e-06 1.526426698817115500e-04
1.857000000000000000e+03 3.127619263488143841e-04 1.805988430269243726e-05 -1.004697987709117872e-06 3.464831208583522663e-04 3.128590040883602613e-06 1.326228128418917415e-04
1.863000000000000000e+03 3.245795444015382508e-04 1.721147695334846429e-05 -8.738197897632274026e-07 3.659618075202399003e-04 2.739518959678820719e-06 1.129825411418467157e-04
1.869000000000000000e+03 3.365263446478539535e-04 1.636356968045833677e-05 -7.509114067493641823e-07 3.847371768148231041e-04 2.373698433695888349e-06 9.396037470559280872e-05
1.875000000000000000e+03 3.483548582716184273e-04 1.553534396587772208e-05 -6.381406571887759794e-07 4.025003858362288778e-04 2.028889589287357194e-06 7.583963413866801225e-05
1.881000000000000000e+03 3.598082521440691141e-04 1.474432113922072338e-05 -5.337570007055857041e-07 4.189867117280705660e-04 1.706429343695157306e-06 5.893172404885090666e-05
1.887000000000000000e+03 3.706569629404369930e-04 1.401026162459944273e-05 -4.357590910405219673e-07 4.339950437386843403e-04 1.404803812719166273e-06 4.356123538911264620e-05
1.893000000000000000e+03 3.807593558659071544e-04 1.335403361614473711e-05 -3.434194718897997210e-07 4.474507434339039633e-04 1.121828316295206665e-06 3.005027953919292582e-05
1.899000000000000000e+03 3.901489066788405599e-04 1.278934459339952085e-05 -2.568015158972778430e-07 4.594962310372453719e-04 8.540837589856765265e-07 1.870415151004036627e-05
1.905000000000000000e+03 3.991088382159542892e-04 1.232052419624192884e-05 -1.758058839854202424e-07 4.705506413896959382e-04 5.984219351355353425e-07 9.803595288851391242e-06
1.911000000000000000e+03 4.079546587142645351e-04 1.193844620630875200e-05 -1.008384013370378953e-07 4.810854124502504051e-04 3.524200046184546377e-07 3.613191690364140430e-06
1.917000000000000000e+03 4.145912865579712693e-04 1.170795535536307846e-05 -3.239196653627058679e-08 4.887450277925945710e-04 1.160622548502811123e-07 4.073924300889725765e-07
